Mass Number (A),Atomic Number (Z),Element,Half-Life (s),Beta Branch Ratio,Beta Partial Half-Life (log(s)),Q_beta- WS4 (keV),Q_beta- WS4+RBF (keV),Pairing Term,Predicted Half-Life (log(s)),Uncertainty (std dev),Lower CI (95%),Upper CI (95%)
61.0,26.0,61Fe,358.8,1.0,2.5548524343720547,3938.5,3939.5000000000073,0,2.5601213,0.94329304,0.7112669,4.4089756
61.0,27.0,61Co,5936.4,1.0,3.773523156411806,1467.5,1503.9999999999927,0,4.7831497,1.2576454,2.3181648,7.2481346
62.0,23.0,62V,0.0336,1.0,-1.473660722610156,15626.0,15631.2,-1,-1.2923062,0.40178463,-2.079804,-0.5048083
62.0,24.0,62Cr,0.206,1.0,-0.6861327796308466,7511.899999999994,7370.700000000004,1,-0.44003326,0.3918524,-1.2080641,0.3279975
62.0,26.0,62Fe,68.0,1.0,1.8325089127062364,2511.299999999996,2484.100000000006,1,2.5323534,0.7909049,0.98217976,4.082527
62.0,27.0,62Co,92.4,1.0,1.9656719712201067,5299.099999999999,5390.9000000000015,-1,2.7234714,1.012018,0.7399162,4.7070265
63.0,23.0,63V,0.0196,1.0,-1.707743928643524,14487.1,14540.799999999996,0,-1.2257514,0.3903975,-1.9909306,-0.4605723
63.0,24.0,63Cr,0.129,1.0,-0.889410289700751,10638.000000000007,10629.300000000005,0,-0.67209095,0.35503486,-1.3679593,0.023777366
63.0,25.0,63Mn,0.275,1.0,-0.5606673061697374,9043.9,9080.6,0,-0.110293984,0.41064084,-0.91515005,0.6945621
63.0,26.0,63Fe,6.1,1.0,0.785329835010767,6119.299999999996,6047.9000000000015,0,1.0622916,0.66952574,-0.2499789,2.3745623
63.0,27.0,63Co,26.9,1.0,1.429752280002408,3750.600000000006,3894.700000000005,0,2.61537,0.94944614,0.75445557,4.4762845
64.0,23.0,64V,0.015,1.0,-1.8239087409443189,17404.499999999996,17621.4,-1,-1.246404,0.39186847,-2.0144663,-0.47834182
64.0,24.0,64Cr,0.043,1.0,-1.3665315444204136,9396.9,9343.5,1,-0.99544245,0.37527022,-1.730972,-0.2599128
64.0,25.0,64Mn,0.0888,1.0,-1.051587034221399,11933.800000000005,11843.19999999999,-1,-0.3895362,0.3807989,-1.135902,0.35682964
64.0,26.0,64Fe,2.0,1.0,0.3010299956639812,4721.0,4779.30000000001,1,0.8637162,0.6072109,-0.32641715,2.0538495
64.0,27.0,64Co,0.3,1.0,-0.5228787452803376,7358.300000000003,7440.0999999999985,-1,1.347136,0.74946207,-0.1218096,2.8160815
64.0,29.0,64Cu,45721.44,0.3848,5.074884836708423,1153.5999999999983,1024.5999999999913,-1,5.5889425,1.695494,2.265774,8.912111
65.0,24.0,65Cr,0.0275,1.0,-1.5606673061697374,12489.599999999997,12450.2,0,-1.0110642,0.3762808,-1.7485745,-0.2735538
65.0,25.0,65Mn,0.0919,1.0,-1.0366844886138888,10485.200000000004,10518.800000000005,0,-0.6586638,0.35413796,-1.3527741,0.035446584
65.0,26.0,65Fe,0.805,1.0,-0.0942041196321314,8012.4000000000015,7935.799999999996,0,0.2042129,0.47139943,-0.71973,1.1281558
65.0,27.0,65Co,1.16,1.0,0.0644579892269184,5859.999999999993,6122.5,0,1.2057984,0.69248176,-0.1514659,2.5630627
65.0,28.0,65Ni,9063.0,1.0,3.957271979992943,1585.4000000000087,1606.0999999999913,0,4.207829,1.1865749,1.8821421,6.533516
66.0,24.0,66Cr,0.0238,1.0,-1.623423042943488,11276.9,11297.9,1,-1.200928,0.3887434,-1.9628651,-0.4389909
66.0,25.0,66Mn,0.0638,1.0,-1.1951793212788375,13633.399999999994,13514.9,-1,-0.8167197,0.36388862,-1.5299414,-0.10349798
66.0,26.0,66Fe,0.467,1.0,-0.3306831194338878,6517.300000000003,6515.699999999997,1,0.0019824505,0.4311338,-0.8430398,0.8470047
66.0,27.0,66Co,0.194,1.0,-0.712198270069774,9251.199999999995,9511.899999999994,-1,0.4688658,0.5403037,-0.59012944,1.5278611
66.0,29.0,66Cu,307.2,1.0,2.4874212113594742,2958.699999999997,2881.9000000000087,-1,4.250285,1.3513447,1.6016495,6.898921
67.0,25.0,67Mn,0.0467,1.0,-1.330683119433888,12370.799999999996,12305.5,0,-1.0008104,0.37561718,-1.73702,-0.2646007
67.0,26.0,67Fe,0.394,1.0,-0.4045037781744258,9855.000000000007,9589.199999999995,0,-0.4376966,0.3758363,-1.1743358,0.2989426
67.0,27.0,67Co,0.329,1.0,-0.4828041020500256,7695.499999999993,8064.800000000003,0,0.3131085,0.4988048,-0.66454893,1.290766
67.0,28.0,67Ni,21.0,1.0,1.3222192947339193,3307.0999999999985,3529.5,0,2.8808837,0.9990594,0.9227272,4.8390403
67.0,29.0,67Cu,222588.0,1.0,5.347501747266163,1188.6000000000058,1213.5,0,4.518083,1.2477045,2.0725822,6.963584
68.0,25.0,68Mn,0.0337,1.0,-1.4723700991286617,15144.100000000002,15228.899999999998,-1,-0.9915384,0.37506586,-1.7266675,-0.2564093
68.0,26.0,68Fe,0.188,1.0,-0.7258421507363202,8300.899999999994,8126.9000000000015,1,-0.6804609,0.35560167,-1.3774402,0.016518414
68.0,28.0,68Ni,29.0,1.0,1.462397997898956,1545.9000000000087,1838.4999999999927,1,3.2145193,0.9189929,1.4132932,5.015745
68.0,29.0,68Cu,30.9,1.0,1.4899584794248346,4611.099999999984,4837.400000000009,-1,3.1357386,1.0923883,0.9946575,5.2768197
69.0,25.0,69Mn,0.0221,1.0,-1.6556077263148894,13970.6,14132.800000000005,0,-1.1758054,0.38707522,-1.9344728,-0.41713804
69.0,26.0,69Fe,0.162,1.0,-0.790484985457369,10887.299999999996,10789.799999999996,0,-0.7829373,0.36183226,-1.4921286,-0.073746026
69.0,28.0,69Ni,11.4,1.0,1.0569048513364727,5226.300000000003,5469.80000000001,0,1.5972385,0.7546045,0.11821365,3.0762634
69.0,29.0,69Cu,171.0,1.0,2.232996110392154,2781.9999999999927,3085.399999999994,0,3.2740834,1.0270543,1.2610569,5.28711
69.0,30.0,69Zn,3384.0,1.0,3.529430354366986,431.3999999999942,367.1999999999971,0,5.1301947,1.3794377,2.4264967,7.833893
70.0,25.0,70Mn,0.0198999999999999,1.0,-1.7011469235902956,16825.0,17015.4,-1,-1.1873957,0.38793084,-1.9477401,-0.42705125
70.0,26.0,70Fe,0.0614,1.0,-1.2118316288588322,9543.600000000006,9700.9,1,-1.0176636,0.3767084,-1.7560121,-0.2793151
70.0,28.0,70Ni,6.0,1.0,0.7781512503836436,3744.200000000005,3790.700000000005,1,1.5560231,0.65815866,0.2660321,2.846014
70.0,29.0,70Cu,44.5,1.0,1.6483600109809315,6423.100000000006,6698.0,-1,1.9230673,0.84657234,0.26378548,3.5823493
70.0,31.0,70Ga,1268.4,0.9959,3.1050405009840927,2010.3999999999944,1821.5,-1,4.8668556,1.5072178,1.9127088,7.8210025
71.0,26.0,71Fe,0.0343,1.0,-1.4647058799572297,12330.300000000005,12343.799999999996,0,-0.9999875,0.37556398,-1.7360929,-0.26388204
71.0,27.0,71Co,0.08,1.0,-1.0969100130080565,10958.6,11234.9,0,-0.81732565,0.363963,-1.5306932,-0.10395813
71.0,28.0,71Ni,2.56,1.0,0.4082399653118496,6686.999999999993,6948.4000000000015,0,0.67810386,0.59742224,-0.4928438,1.8490515
71.0,29.0,71Cu,19.4,1.0,1.287801729930226,4911.000000000007,5080.099999999999,0,1.7908666,0.78633505,0.24964988,3.3320832
71.0,30.0,71Zn,144.0,1.0,2.1583624920952498,2426.399999999994,2359.700000000012,0,3.532142,1.0533085,1.4676573,5.5966263
72.0,26.0,72Fe,0.017,1.0,-1.769551078621726,11295.0,11456.400000000003,1,-1.2091552,0.389291,-1.9721656,-0.44614488
72.0,28.0,72Ni,1.57,1.0,0.1958996524092337,5274.699999999997,5511.000000000007,1,0.47503525,0.5399972,-0.5833593,1.5334299
72.0,29.0,72Cu,6.63,1.0,0.8215135284047731,7798.800000000003,8094.599999999991,-1,1.0222003,0.6851541,-0.32070172,2.3651023
72.0,30.0,72Zn,167400.0,1.0,5.223755453657241,708.5,724.4000000000087,1,3.8575666,1.0506604,1.7982721,5.916861
72.0,31.0,72Ga,50490.0,1.0,4.703205370695486,4058.300000000003,3838.300000000003,-1,3.471485,1.1608974,1.196126,5.746844
73.0,26.0,73Fe,0.0129,1.0,-1.889410289700751,14220.800000000005,14284.499999999996,0,-1.2066154,0.3891219,-1.9692943,-0.44393653
73.0,27.0,73Co,0.042,1.0,-1.3767507096020994,12377.899999999994,12560.200000000004,0,-1.0078409,0.37607208,-1.7449422,-0.27073956
73.0,28.0,73Ni,0.84,1.0,-0.0757207139381183,8204.400000000001,8553.400000000001,0,0.09320706,0.44519907,-0.7793831,0.96579725
73.0,29.0,73Cu,4.2,1.0,0.6232492903979004,6373.300000000003,6901.599999999999,0,0.8399585,0.62447923,-0.38402086,2.063938
73.0,30.0,73Zn,24.5,1.0,1.3891660843645326,3556.199999999997,3612.899999999994,0,2.6727211,0.9502634,0.81020486,4.5352373
73.0,31.0,73Ga,17496.0,1.0,4.242938770029581,2340.2999999999884,2150.800000000017,0,3.5820649,1.0600557,1.5043557,5.659774
74.0,26.0,74Fe,0.005,1.0,-2.3010299956639813,13407.300000000008,13445.100000000002,1,-1.4399188,0.40490842,-2.2335393,-0.6462982
74.0,27.0,74Co,0.0313,1.0,-1.5044556624535514,15202.599999999991,15380.899999999994,-1,-1.006346,0.37603343,-1.7433715,-0.2693205
74.0,28.0,74Ni,0.5077,1.0,-0.2943928365953949,6932.700000000004,7219.5999999999985,1,-0.19423899,0.40147653,-0.981133,0.59265506
74.0,29.0,74Cu,1.606,1.0,0.2057455409426621,9387.5,9832.5,-1,0.3637795,0.5123184,-0.6403646,1.3679235
74.0,30.0,74Zn,95.6,1.0,1.9804578922761,1946.300000000003,2362.5000000000146,1,2.8665674,0.8521383,1.1963763,4.5367584
74.0,31.0,74Ga,487.19999999999993,1.0,2.687707279624819,5382.0,5157.299999999988,-1,2.5821052,0.96972454,0.681445,4.482765
74.0,33.0,74As,1535328.0,0.34,6.65472225324194,1291.300000000003,1050.5,-1,4.65399,1.9778591,0.7773857,8.530594
75.0,27.0,75Co,0.0265,1.0,-1.576754126063192,14152.399999999998,14361.200000000004,0,-1.3913115,0.40098962,-2.1772513,-0.60537183
75.0,28.0,75Ni,0.3316,1.0,-0.4793854781217641,9766.9,10001.6,0,-0.64395,0.35518366,-1.3401101,0.052210033
75.0,29.0,75Cu,1.224,1.0,0.0877814178095423,8095.4000000000015,8509.899999999994,0,-0.10605413,0.41462654,-0.91872215,0.7066139
75.0,30.0,75Zn,10.2,1.0,1.0086001717619175,5008.999999999993,5454.5,0,1.2665029,0.82915455,-0.35864007,2.891646
75.0,31.0,75Ga,126.0,1.0,2.100370545117563,3420.4000000000087,3626.4000000000087,0,2.1977663,1.103464,0.03497672,4.3605556
75.0,32.0,75Ge,4966.8,1.0,3.6960766724483847,1587.5,1082.5,0,3.4756887,1.4469368,0.6396923,6.311685
76.0,28.0,76Ni,0.2346,1.0,-0.6296719922204895,8468.5,8821.599999999999,1,-0.8917941,0.36837536,-1.6138098,-0.16977835
76.0,29.0,76Cu,0.6377,1.0,-0.1953835830127449,11059.4,11416.4,-1,-0.47057498,0.3728823,-1.2014244,0.26027435
76.0,30.0,76Zn,5.7,1.0,0.7558748556724915,3699.600000000006,4066.700000000005,1,0.9996579,0.74067277,-0.45206076,2.4513767
76.0,31.0,76Ga,30.6,1.0,1.48572142648158,6420.299999999988,6595.799999999988,-1,1.4338427,0.91296196,-0.3555628,3.223248
76.0,33.0,76As,94461.12,1.0,4.975253090583642,3017.699999999997,2635.700000000012,-1,3.4767983,1.5700018,0.39959455,6.554002
77.0,27.0,77Co,0.015,1.0,-1.8239087409443189,16406.900000000005,16510.299999999996,0,-1.6511972,0.41891587,-2.4722724,-0.83012205
77.0,28.0,77Ni,0.1589,1.0,-0.7988761027926204,11017.399999999994,11245.9,0,-0.9882176,0.37452853,-1.7222935,-0.2541417
77.0,29.0,77Cu,0.4703,1.0,-0.3276250212539205,9726.0,10094.199999999995,0,-0.6411856,0.35545412,-1.3378756,0.0555045
77.0,30.0,77Zn,2.08,1.0,0.3180633349627615,6808.799999999988,7126.500000000007,0,0.38759524,0.55029714,-0.69098717,1.4661777
77.0,31.0,77Ga,13.2,1.0,1.1205739312058498,5060.300000000003,5334.5,0,1.2260351,0.8155992,-0.3725394,2.8246098
77.0,32.0,77Ge,40359.6,1.0,4.605946853336588,2514.5000000000146,2445.099999999992,0,2.7816892,1.2758671,0.28098965,5.2823887
77.0,33.0,77As,139644.0,1.0,5.145022280367344,1230.8999999999942,1026.0,0,3.7885811,1.4663627,0.91451025,6.662652
78.0,28.0,78Ni,0.1222,1.0,-0.9129287940934646,9930.300000000005,9989.200000000004,1,-1.1658806,0.3857314,-1.9219141,-0.40984702
78.0,29.0,78Cu,0.3307,1.0,-0.4805658050862971,12361.399999999994,12858.699999999995,-1,-0.7710915,0.3616645,-1.479954,-0.062229097
78.0,30.0,78Zn,1.47,1.0,0.1673173347481761,5558.5,6039.700000000004,1,0.15015626,0.4764524,-0.7836905,1.084003
78.0,31.0,78Ga,5.09,1.0,0.7067177823367587,8201.599999999999,8209.199999999997,-1,0.4906475,0.6301456,-0.7444379,1.7257328
78.0,32.0,78Ge,5280.0,1.0,3.722633922533812,1113.6000000000058,1090.699999999997,1,3.0493295,1.046109,0.99895597,5.099703
78.0,33.0,78As,5442.0,1.0,3.735758537443739,4016.199999999997,3864.199999999997,-1,2.840204,1.3507718,0.19269133,5.4877167
79.0,28.0,79Ni,0.044,1.0,-1.3565473235138126,14046.300000000005,14191.8,0,-1.3807392,0.4002682,-2.1652648,-0.5962135
79.0,29.0,79Cu,0.2413,1.0,-0.6174426780912142,11063.800000000005,11401.5,0,-0.99575603,0.37500745,-1.7307706,-0.2607414
79.0,30.0,79Zn,0.746,1.0,-0.1272611725273311,8461.5,8799.599999999999,0,-0.23698977,0.39690843,-1.0149304,0.5409508
79.0,31.0,79Ga,2.848,1.0,0.4545399849648187,6915.700000000004,7146.000000000007,0,0.33469403,0.5318014,-0.7076367,1.3770248
79.0,32.0,79Ge,18.98,1.0,1.278296208091274,4344.899999999994,4099.399999999994,0,1.612251,0.93104947,-0.21260595,3.437108
79.0,33.0,79As,540.6,1.0,2.7328760413627067,2509.0,2449.5,0,2.7716668,1.2707505,0.2809956,5.2623377
80.0,28.0,80Ni,0.03,1.0,-1.5228787452803376,13398.600000000002,13493.100000000006,1,-1.6068704,0.41512895,-2.4205232,-0.79321766
80.0,29.0,80Cu,0.1133,1.0,-0.9457700901366028,14930.0,15130.899999999994,-1,-1.1625421,0.3865241,-1.9201293,-0.40495485
80.0,30.0,80Zn,0.5622,1.0,-0.2501091587285781,7220.5999999999985,7644.800000000003,1,-0.50641084,0.3688482,-1.2293533,0.21653163
80.0,32.0,80Ge,29.5,1.0,1.469822015978163,3072.0,2894.700000000012,1,1.3657525,0.8256799,-0.25258017,2.984085
80.0,33.0,80As,15.2,1.0,1.1818435879447726,5731.5,5451.699999999997,-1,1.7951343,1.0227394,-0.20943499,3.7997036
80.0,35.0,80Br,1060.8,0.917,3.063264175390677,1494.699999999997,1569.9999999999854,-1,4.4647636,1.9128308,0.71561503,8.213912
81.0,29.0,81Cu,0.0732,1.0,-1.1354889189416082,14195.300000000008,14344.5,0,-1.4015206,0.4016679,-2.1887896,-0.61425155
81.0,30.0,81Zn,0.2994,1.0,-0.5237482039929664,10869.9,11315.6,0,-0.9722785,0.37350774,-1.7043536,-0.24020332
81.0,31.0,81Ga,1.217,1.0,0.085290578230065,8654.399999999987,8911.600000000013,0,-0.29498225,0.39079303,-1.0609366,0.47097206
81.0,32.0,81Ge,9.0,1.0,0.9542425094393248,6241.900000000009,6031.799999999988,0,0.5766738,0.6252409,-0.6487984,1.802146
81.0,33.0,81As,33.3,1.0,1.5224442335063195,4399.0,4192.300000000003,0,1.5660479,0.91693544,-0.23114562,3.3632414
81.0,34.0,81Se,1107.0,1.0,3.044147620878723,1510.9000000000087,1329.800000000003,0,3.517566,1.4217046,0.73102474,6.304107
82.0,29.0,82Cu,0.034,1.0,-1.4685210829577449,17032.899999999998,17271.7,-1,-1.3902004,0.40177298,-2.1776755,-0.6027253
82.0,30.0,82Zn,0.1779,1.0,-0.7498240519160749,9931.199999999995,10298.300000000005,1,-1.1690121,0.38593376,-1.9254422,-0.41258192
82.0,31.0,82Ga,0.6,1.0,-0.2218487496163563,12231.100000000006,12391.699999999995,-1,-0.75360686,0.3605824,-1.4603484,-0.046865344
82.0,32.0,82Ge,4.31,1.0,0.6344772701607315,4974.300000000003,4898.30000000001,1,0.3489825,0.54230446,-0.71393424,1.4118993
82.0,33.0,82As,19.1,1.0,1.2810333672477277,7648.5,7319.499999999985,-1,0.7078503,0.7043938,-0.6727616,2.088462
82.0,34.0,82Se,2.7643867176e+18,1.0,18.44159879759208,99.99999999998543,-102.80000000000292,1,4.0093412,1.1351643,1.7844193,6.2342634
82.0,35.0,82Br,127015.19999999998,1.0,5.103855696397842,3012.0,2909.300000000003,-1,3.437833,1.5497769,0.40027022,6.475396
83.0,30.0,83Zn,0.1,1.0,-1.0,12804.9,13060.899999999994,0,-1.2236073,0.38978857,-1.9875929,-0.45962167
83.0,31.0,83Ga,0.31,1.0,-0.5086383061657274,11166.199999999995,11501.100000000006,0,-1.0120724,0.3760461,-1.7491229,-0.2750221
83.0,32.0,83Ge,1.85,1.0,0.2671717284030138,8590.100000000006,8665.900000000001,0,-0.28933516,0.3913927,-1.0564649,0.47779456
83.0,33.0,83As,13.4,1.0,1.1271047983648077,6358.899999999994,6102.999999999985,0,0.5199582,0.603397,-0.6627,1.7026165
83.0,34.0,83Se,1335.0,1.0,3.125481265700594,3439.800000000003,3192.200000000012,0,2.130769,1.0762694,0.021281004,4.2402573
83.0,35.0,83Br,8546.4,1.0,3.93178321538586,1526.5,1373.3999999999942,0,3.4968522,1.4094832,0.7342651,6.2594395
84.0,30.0,84Zn,0.054,1.0,-1.2676062401770316,11929.1,12083.300000000005,1,-1.4351448,0.40345,-2.2259068,-0.6443827
84.0,31.0,84Ga,0.0975999999999999,1.0,-1.0105501823333087,14019.600000000006,14254.0,-1,-1.0484827,0.37910777,-1.791534,-0.30543143
84.0,32.0,84Ge,0.951,1.0,-0.021819483062586,7482.899999999987,7647.0,1,-0.620863,0.35744748,-1.32146,0.07973403
84.0,33.0,84As,3.16,1.0,0.4996870826184038,10001.700000000012,9991.399999999994,-1,-0.25019917,0.401988,-1.0380957,0.5376973
84.0,34.0,84Se,195.6,1.0,2.291368850451583,2226.300000000003,2016.1000000000056,1,1.9785931,0.9416198,0.13301826,3.824168
84.0,35.0,84Br,1905.6,1.0,3.2800317441387024,4803.100000000006,4517.899999999994,-1,2.323389,1.1778679,0.014767885,4.6320105
84.0,37.0,84Rb,2835648.0,0.039,7.861587712169468,662.1999999999971,547.0,-1,5.1729317,1.9751049,1.3017259,9.044138
85.0,31.0,85Ga,0.0953,1.0,-1.0209070993616736,13045.499999999993,13162.899999999994,0,-1.2562119,0.3919409,-2.024416,-0.48800772
85.0,32.0,85Ge,0.495,1.0,-0.3053948010664313,10345.200000000004,10482.800000000005,0,-0.84527457,0.36508086,-1.5608331,-0.12971604
85.0,33.0,85As,2.022,1.0,0.3057811512549822,8805.499999999993,8952.299999999996,0,-0.2972245,0.40705833,-1.0950588,0.5006099
85.0,34.0,85Se,32.9,1.0,1.5171958979499742,6059.5,6114.0,0,0.81226236,0.6691064,-0.49918622,2.1237109
85.0,35.0,85Br,174.0,1.0,2.2405492482826,3576.600000000006,3266.199999999997,0,2.4262385,1.065181,0.3384838,4.5139933
85.0,36.0,85Kr,338542702.128,1.0,8.529613456267544,862.0,461.7000000000117,0,4.616239,1.56171,1.5552874,7.677191
86.0,31.0,86Ga,0.049,1.0,-1.3098039199714864,15951.200000000004,16071.499999999993,-1,-1.2568117,0.39102286,-2.0232165,-0.49040693
86.0,32.0,86Ge,0.2216,1.0,-0.6544302439436078,9311.299999999996,9393.300000000005,1,-0.99835163,0.3745594,-1.7324882,-0.26421517
86.0,33.0,86As,0.945,1.0,-0.024568191490737,11647.299999999996,11832.4,-1,-0.6299261,0.35749954,-1.3306252,0.070773005
86.0,34.0,86Se,14.3,1.0,1.155336037465062,4765.699999999997,4880.100000000006,1,0.52104384,0.5914267,-0.6381524,1.6802402
86.0,35.0,86Br,55.1,1.0,1.7411515988517852,7611.500000000015,7650.199999999997,-1,0.9920433,0.7216592,-0.42240876,2.4064953
87.0,31.0,87Ga,0.029,1.0,-1.537602002101044,14890.300000000005,14958.299999999996,0,-1.4065624,0.40082946,-2.1921883,-0.6209367
87.0,32.0,87Ge,0.103,1.0,-0.9871627752948278,12348.199999999995,12490.100000000006,0,-1.0938548,0.38057515,-1.8397821,-0.34792745
87.0,33.0,87As,0.492,1.0,-0.3080348972326396,10499.799999999988,10525.0,0,-0.8666085,0.3663898,-1.5847325,-0.14848447
87.0,34.0,87Se,5.5,1.0,0.7403626894942439,7519.10000000002,7827.799999999988,0,0.20557171,0.51187754,-0.79770833,1.2088518
87.0,35.0,87Br,55.68,1.0,1.7456992266025058,6311.699999999997,6537.000000000015,0,0.6950601,0.63567615,-0.55086523,1.9409854
87.0,36.0,87Kr,4578.0,1.0,3.660675788338524,4000.4999999999854,3812.699999999997,0,2.1088908,0.97995305,0.18818271,4.0295987
87.0,37.0,87Rb,1.5683792222e+18,1.0,18.195451080157333,1054.800000000003,651.0999999999913,0,4.4295635,1.52601,1.4385839,7.420543
88.0,32.0,88Ge,0.061,1.0,-1.214670164989233,11042.4,11120.4,1,-1.2134348,0.38821915,-1.9743444,-0.45252526
88.0,33.0,88As,0.27,1.0,-0.5686362358410126,13542.300000000005,13647.199999999995,-1,-0.9628016,0.3723402,-1.6925883,-0.23301476
88.0,34.0,88Se,1.53,1.0,0.1846914308175988,6248.699999999997,6469.300000000003,1,-0.092968285,0.44747728,-0.97002375,0.7840872
88.0,35.0,88Br,16.34,1.0,1.2132520521963968,9030.600000000006,9263.800000000005,-1,0.39358586,0.555134,-0.6944768,1.4816484
88.0,36.0,88Kr,10170.0,1.0,4.007320952922744,2742.099999999992,2680.099999999992,1,1.951149,0.7954577,0.39205182,3.5102463
88.0,37.0,88Rb,1066.8000000000002,1.0,3.028083007017839,5588.199999999997,5434.800000000003,-1,2.2455883,1.0363897,0.2142644,4.276912
89.0,34.0,89Se,0.43,1.0,-0.3665315444204134,9263.899999999989,9571.4,0,-0.49515936,0.36998507,-1.2203301,0.23001137
89.0,35.0,89Br,4.357,1.0,0.6391875599357539,7688.700000000012,7801.699999999997,0,0.124055564,0.49304572,-0.84231406,1.0904253
89.0,36.0,89Kr,189.0,1.0,2.2764618041732443,5496.899999999994,5591.100000000006,0,1.1253364,0.7382439,-0.32162166,2.5722945
89.0,37.0,89Rb,919.2,1.0,2.9634100156802288,4370.5,4354.099999999991,0,1.8377559,0.9095556,0.05502689,3.6204848
89.0,38.0,89Sr,4368643.2,1.0,6.640346576044236,1486.3999999999942,1221.1000000000058,0,4.02108,1.4590547,1.1613328,6.880827
90.0,34.0,90Se,0.21,1.0,-0.6777807052660807,8077.4000000000015,8247.999999999993,1,-0.8171532,0.3633725,-1.5293634,-0.1049431
90.0,35.0,90Br,1.91,1.0,0.2810333672477275,10658.399999999994,10998.20000000002,-1,-0.28234902,0.4097941,-1.0855454,0.52084744
90.0,36.0,90Kr,32.32,1.0,1.5094713521025485,4121.800000000003,4105.89999999998,1,0.81712776,0.6572919,-0.4711644,2.1054199
90.0,37.0,90Rb,158.0,1.0,2.198657086954422,7160.300000000003,7110.900000000009,-1,1.2369499,0.777825,-0.28758705,2.761487
90.0,38.0,90Sr,912310730.66,1.0,8.960142783094659,226.89999999999412,-12.599999999991269,1,4.275465,1.1416564,2.0378184,6.5131116
90.0,39.0,90Y,230580.0,1.0,5.362821634847992,2820.300000000003,2620.899999999994,-1,4.13621,1.6074287,0.9856498,7.28677
91.0,34.0,91Se,0.27,1.0,-0.5686362358410126,10697.1,10915.0,0,-0.8950203,0.36813906,-1.6165729,-0.17346776
91.0,35.0,91Br,0.543,1.0,-0.265200170411153,9457.700000000004,9521.699999999995,0,-0.58518404,0.36096972,-1.2926848,0.12231666
91.0,36.0,91Kr,8.57,1.0,0.9329808219231982,7078.699999999997,7223.300000000003,0,0.3588484,0.54832476,-0.7158682,1.4335649
91.0,37.0,91Rb,58.2,1.0,1.7649229846498886,5642.0,5510.199999999997,0,1.0193765,0.71354234,-0.37916648,2.4179196
91.0,38.0,91Sr,34740.0,1.0,4.540829814111079,3089.800000000003,2979.699999999997,0,2.7384942,1.1452436,0.4938166,4.9831715
91.0,39.0,91Y,5055264.0,1.0,6.703743840589612,1610.1000000000058,1462.4000000000087,0,3.898588,1.4334157,1.0890932,6.7080827
92.0,35.0,92Br,0.314,1.0,-0.5030703519267851,12218.6,12366.699999999995,-1,-0.80430156,0.36257774,-1.5149539,-0.09364921
92.0,36.0,92Kr,1.84,1.0,0.2648178230095365,5882.800000000003,5883.800000000003,1,0.030081451,0.47368667,-0.89834446,0.95850736
92.0,37.0,92Rb,4.48,1.0,0.651278013998144,8470.199999999997,8529.5,-1,0.59555,0.60662574,-0.5934364,1.7845364
92.0,38.0,92Sr,9399.6,1.0,3.973109372590232,1584.3999999999942,1336.5,1,2.969516,0.8763876,1.2517964,4.687236
92.0,39.0,92Y,12744.0,1.0,4.105305762793075,4459.699999999997,4356.100000000006,-1,2.944693,1.2353511,0.52340484,5.365981
93.0,35.0,93Br,0.152,1.0,-0.8181564120552275,10941.600000000006,11041.799999999996,0,-0.9274296,0.37014297,-1.6529098,-0.20194942
93.0,36.0,93Kr,1.287,1.0,0.1095785469043866,8880.799999999996,8843.800000000003,0,-0.37136906,0.39242783,-1.1405276,0.39778948
93.0,37.0,93Rb,5.84,1.0,0.7664128471123994,7221.700000000012,7112.399999999994,0,0.2881245,0.531056,-0.7527452,1.3289943
93.0,38.0,93Sr,445.8,1.0,2.649140064144219,4381.799999999988,4445.900000000009,0,1.8028741,0.89787424,0.043040514,3.5627077
93.0,39.0,93Y,36648.0,1.0,4.564050278768027,2879.700000000012,2615.5,0,2.87697,1.1824007,0.5594647,5.194475
93.0,40.0,93Zr,50806650860000.0,1.0,13.705920567455852,436.09999999999127,415.6999999999971,0,4.9814563,1.580623,1.883435,8.079477
94.0,35.0,94Br,0.07,1.0,-1.154901959985743,13054.200000000004,13412.500000000007,-1,-0.9090621,0.3690062,-1.6323142,-0.18580997
94.0,36.0,94Kr,0.212,1.0,-0.6736641390712486,7657.399999999994,7598.1999999999825,1,-0.7197455,0.35764107,-1.420722,-0.018769026
94.0,37.0,94Rb,2.702,1.0,0.4316853446860118,10407.000000000016,10380.400000000009,-1,-0.2037279,0.42277172,-1.0323606,0.6249047
94.0,38.0,94Sr,75.3,1.0,1.8767949762007008,3022.699999999997,2978.899999999994,1,1.6877766,0.7509333,0.21594727,3.159606
94.0,39.0,94Y,1122.0,1.0,3.0499928569201424,5640.300000000003,5518.60000000002,-1,2.1707613,1.011308,0.18859768,4.152925
94.0,41.0,94Nb,643761290400.0,1.0,11.8087248588499,2055.4000000000087,2231.7999999999884,-1,4.7134933,1.7787826,1.2270794,8.199907
95.0,36.0,95Kr,0.114,1.0,-0.9430951486635274,9599.199999999995,9840.499999999993,0,-0.6948333,0.35619956,-1.3929844,0.0033178926
95.0,37.0,95Rb,0.3777,1.0,-0.422853015172475,9231.300000000016,9196.300000000016,0,-0.5191523,0.36756438,-1.2395785,0.20127392
